Scan:    833 2MASSJ00413+2816 2015-11-01 +04 22 13.0
     -42.1626268181038526      0.9140986
     -41.5589317437524244      0.9554496
     -40.9552342377974554      0.9838805
     -40.3515343001058042      1.0084565
     -39.7478319307107668      1.0330200
     -39.1441271296123361      1.0667849
     -38.5404198967439413      1.1055621
     -37.9367102321388785      1.1228040
     -37.3329981357305698      1.1668975
     -36.7292836075855860      1.1553923
     -36.1255666476373563      1.1618127
     -35.5218472558193241      1.1295017
     -34.9181254322646026      1.1067510
     -34.3144011768068040      1.1053644
     -33.7106744894791817      1.0890750
     -33.1069453703150387      1.0863076
     -32.5032138192810791      1.0693688
     -31.8994798363107464      1.0602137
     -31.2957434214040369      1.0352280
     -30.6920045746275143      1.0072269
     -30.0882632958813332      0.9784425
     -29.4845195851654864      0.9511169
     -28.8807734424466993      0.9233052
     -28.2770248678248173      0.8992106
     -27.6732738611334206      0.8807278
     -27.0695204224057946      0.8572294
     -26.4657645517085101      0.8222237
     -25.8620062489084290      0.7994101
     -25.2582455140721223      0.7665471
     -24.6544823471330119      0.7434148
     -24.0507167481576793      0.7218629
     -23.4469487170462685      0.6724028
     -22.8431782537654868      0.6630415
     -22.2394053584484830      0.6486032
     -21.6356300308955483      0.6299676
     -21.0318522712065317      0.6074143
     -20.4280720793148696      0.6058426
     -19.8242894552871256      0.6110696
     -19.2205043989901689      0.6211187
     -18.6167169104905668      0.6291339
     -18.0129269897883120      0.6517752
     -17.4091346367835662      0.6898185
     -16.8053398515096042      0.7274905
     -16.2015426339331441      0.8109404
     -15.5977429841540367      0.8620176
     -14.9939409019725804      0.9402509
     -14.3901363874886261      1.0413822
     -13.7863294407021755      1.1419258
     -13.1825200615133742      1.2921206
     -12.5787082499555094      1.4331446
     -11.9748940059952940      1.6048682
     -11.3710773296992986      1.8270094
     -10.7672582209343872      2.0480287
     -10.1634366797338433      2.3193989
      -9.5596127061309506      2.6744092
      -8.9557863000591400      3.0799758
      -8.3519574614851315      3.6000967
      -7.7481261904754914      4.2327256
      -7.1442924868970827      4.9977632
      -6.5404563508164753      5.9657364
      -5.9366177822003836      7.1009183
      -5.3327767810820932      8.3317175
      -4.7289333473617514      9.7739487
      -4.1250874810393592     11.5709934
      -3.5212391822147668     13.7667265
      -2.9173884507215568     16.4757404
      -2.3135352865930128     19.5821972
      -1.7096796898291338     22.6930656
      -1.1058216604632045     24.9655609
      -0.5019611983953737     25.3400097
       0.1019016963743589     23.3662567
       0.7057670237794258     19.9049625
       1.3096347838863942     16.2488556
       1.9135049767618315     13.2312984
       2.5173776024057379     11.0789518
       3.1212526607515456      9.6975698
       3.7251301518658226      8.7584705
       4.3290100758151357      7.8522773
       4.9328924324663506      6.7917342
       5.5367772220191682      5.7730908
       6.1406644443404561      4.9425097
       6.7445540995633468      4.3129883
       7.3484461875547060      3.8695977
       7.9523407085142361      3.5063279
       8.5562376623088028      3.1325784
       9.1601370490049714      2.6554043
       9.7640388686027446      2.1729546
      10.3679431211686897      1.7814103
      10.9718498067028047      1.4734772
      11.5757589250719555      1.2349310
      12.1796704765424124      1.0302650
      12.7835844609810412      0.8514379
      13.3875008783212728      0.7154419
      13.9914197287628088      0.6146820
      14.5953410122390839      0.5190154
      15.1992647288166634      0.4397320
      15.8031908783624129      0.3849015
      16.4071194610094686      0.3601365
      17.0110504767578306      0.3276331
      17.6149839255409333      0.2771704
      18.2189198075584713      0.2619884
      18.8228581226773173      0.2496033
      19.4267988709640349      0.2258712
      20.0307420523520570      0.2251511
      20.6346876669745178      0.2172976
      21.2386357147648575      0.2058887
      21.8425861957230616      0.2018351
      22.4465391099822824      0.1941318
      23.0504944574759350      0.2117928
      23.6544522382040299      0.2132304
      24.2584124521665707      0.2027483
      24.8623750994301105      0.1811304
      25.4663401799946634      0.1814238
      26.0703076938602187      0.1935387
      26.6742776410933509      0.1795738
      27.2782500216274890      0.1774497
      27.8822248355957711      0.1555380
      28.4862020827984921      0.1635426
      29.0901817635019242      0.1663231
      29.6941638775729295      0.1297093
      30.2981484250115116      0.1389928
      30.9021354059507978      0.1450330
      31.5061248202576607      0.1292385
      32.1101166681318020      0.1415303
      32.7141109493735200      0.1386500
      33.3181076641159351      0.1255099
      33.9221068124256391      0.1102501
      34.5261083941694835      0.1011343
      35.1301124095471664      0.1050605
      35.7341188584255676      0.0911200
      36.3381277408046657      0.0868543
      36.9421390568841801      0.0990830
      37.5461528064644057      0.0848852
      38.1501689896784839      0.0817459
      38.7541876064598227      0.0743230
      39.3582086569415779      0.0764966
      39.9622321411237422      0.0635611
      40.5662580588731885      0.0677416
      41.1702864103230439      0.0618145
      41.7743171954733086      0.0381718
      42.3783504143905532      0.0427714
      42.9823860669416362      0.0373197
      43.5864241532597063      0.0316049
      44.1904646733447493      0.0259600
      44.7945076271967793      0.0212757
      45.3985530148157750      0.0267640
      46.0026008362683285      0.0290515
      46.6066510915544185      0.0241591
      47.2107037805409178      0.0260817
      47.8147589034941021      0.0087309
      48.4188164602808371     -0.0007417
      49.0228764509011086     -0.0006267
      49.6269388754215015      0.0187105
      50.2310037338420017      0.0260523
      50.8350710262291798      0.0140260
      51.4391407524499087      0.0245159
      52.0432129126373155      0.0330508
      52.6472875068579711      0.0201097
      53.2513645349787410      0.0062730
      53.8554439971327596     -0.0097439
      54.4595258932534563      0.0078287
      55.0636102234074016     -0.0022965
      55.6676969875945886      0.0037160
      56.2717861858150314      0.0009154
      56.8758778181352795     -0.0133213
      57.4799718844887835     -0.0109854
      58.0840683849420998      0.0038223
      58.6881673195617992      0.0057446
      59.2922686882813039     -0.0055729
      59.8963724910340645     -0.0040320
      60.5004787280863425      0.0109397
      61.1045873992384472      0.0050282
      61.7086985044903500     -0.0038065
      62.3128120440417703      0.0049547
      62.9169280177595809     -0.0069011
      63.5210464257768948     -0.0131865
      64.1251672678940423      0.0018958
      64.7292905443772639      0.0053118
      65.3334162550934394      0.0137003
      65.9375444000425546     -0.0083249
      66.5416749793577651      0.0116580
      67.1458079929724789      0.0010028
      67.7499434409532881      0.0015238
      68.3540813231670512     -0.0042111
      68.9582216398134449      0.0043264
      69.5623643908259339     -0.0067687
      70.1665095762045041     -0.0150686
      70.7706571960157476      0.0023942
      71.3748072502596216      0.0098262
      71.9789597388695768      0.0254663
      72.5831146619121910      0.0074113
      73.1872720194540136     -0.0030841
      73.7914318114950731      0.0119978
      74.3955940379687632      0.0053264
      74.9997586990082681     -0.0085328
      75.6039257945469672     -0.0136237
      76.2080953245848889     -0.0132294
      76.8122672891885969     -0.0080603
      77.4164416883581055      0.0151086
      78.0206185220933861      0.0138447
      78.6247977903944530      0.0151092
      79.2289794933944336      0.0135593
      79.8331636309602146      0.0120823
      80.4373502030917678      0.0148153
      81.0415392099888265      0.0057215
      81.6457306515182211     -0.0000405
      82.2499245277465576     -0.0034727
      82.8541208386072299     -0.0081241
      83.4583195841668157     -0.0179697
      84.0625207645584709      0.0023841
      84.6667243795824760      0.0075746
      85.2709304293719725      0.0006485
      85.8751389139935242     -0.0089353
      86.4793498333805530     -0.0210594
      87.0835631875330733      0.0024598
      87.6877789765176630      0.0069364
      88.2919972003342792      0.0112600
      88.8962178589829648      0.0044590
      89.5004409524637197      0.0026281
      90.1046664808430933     -0.0094029
      90.7088944441210714      0.0038078
      91.3131248422976967     -0.0068350
      91.9173576753729265     -0.0070558
      92.5215929434133386     -0.0003430
      93.1258306463523979     -0.0052299
      93.7300707842566396     -0.0073624
      94.3343133571926131      0.0099780
      94.9385583650272338      0.0060328
      95.5428058078936147     -0.0025843
      96.1470556857917416      0.0103512
      96.7513079987881923      0.0107355
      97.3555627467498397      0.0081490
      97.9598199298098109      0.0004468
      98.5640795479015281     -0.0059674
      99.1683416011581471     -0.0099070
      99.7726060894465121     -0.0080581
     100.3768730128997788     -0.0055937
     100.9811423715179473     -0.0027170
     101.5854141651678475     -0.0119458
     102.1896883941158052      0.0040859
     102.7939650582286220      0.0038465
     103.3982441575063405      0.0076419
     104.0025256919489607     -0.0079256
     104.6068096616896099     -0.0012407
     105.2110960666616961     -0.0059876
     105.8153849067986982      0.0068890
     106.4196761823002930     -0.0012204
     107.0239698930999026     -0.0149385
     107.6282660391309633     -0.0000250
     108.2325646204600673     -0.0150908
     108.8368656371537497     -0.0019129
     109.4411690892120390     -0.0083033
     110.0454749765683573     -0.0137856
     110.6497832993558177     -0.0072149
     111.2540940575744486     -0.0022403
     111.8584072510911085     -0.0087597
     112.4627228800389247     -0.0040114
     113.0670409444844751      0.0026733
     113.6713614443611675     -0.0099535
     114.2756843796024810      0.0052880
     114.8800097504080782      0.0020407
     115.4843375567113952     -0.0081260
     116.0886677984458828      0.0072962
     116.6930004757446682      0.0003662
     117.2973355886077513      0.0082523
     117.9016731369685402     -0.0120781
     118.5060131208936554     -0.0209241
     119.1103555404496177      0.0006781
     119.7147003955698779      0.0159368
     120.3190476862544216      0.0096713
     120.9233974126364046      0.0118708
     121.5277495745826855     -0.0080845
     122.1321041722263914     -0.0043192
     122.7364612055009587      0.0067477
     123.3408206744729654      0.0059350
     123.9451825792089608      0.0187418
     124.5495469195758318      0.0092776
     125.1539136957066916     -0.0012730
     125.7582829075349764      0.0070992
     126.3626545551938278     -0.0125243
     126.9670286384835549     -0.0046663
     127.5714051576703980     -0.0042669
     128.1757841126212440     -0.0172812
     128.7801655034026567     -0.0062397
     129.3845493300146074      0.0197283
     129.9889355924571817      0.0226873
     130.5933242907968292     -0.0052056
     131.1977154249005082     -0.0080774
     131.8021089950344447     -0.0053507
     132.4065050009989477     -0.0076916
     133.0109034427939889      0.0133913
     133.6153043206859081      0.0021118
     134.2197076344083655     -0.0067068
     134.8241133841610804      0.0015605
     135.4285215698109539      0.0071755
     136.0329321915576486     -0.0102313
     136.6373452492015019     -0.0149236
     137.2417607428755844      0.0084366
     137.8461786726464879      0.0098830
     138.4505990384476775      0.0049893
     139.0550218403457166      0.0045012
     139.6594470782740132      0.0028651
     140.2638747522991309     -0.0239268
     140.8683048624876903     -0.0053763
     141.4727374087064788     -0.0110344
     142.0771723910886806      0.0074495
     142.6816098096342671      0.0005864
     143.2860496644098305     -0.0026738
     143.8904919552822150      0.0069287
     144.4949366823846049     -0.0005930
     145.0993838457169431     -0.0169831
     145.7038334452126662     -0.0115870
     146.3082854810049582     -0.0054750
     146.9127399530271987     -0.0143687
     147.5171968613459512     -0.0017259
     148.1216562058947090      0.0080887
     148.7261179868065426      0.0036577
     149.3305822040149451      0.0014367
     149.9350488575198597      0.0015515
     150.5395179473878784     -0.0056192
     151.1439894736855933      0.0022403
     151.7484634362798204      0.0126488
     152.3529398352371231      0.0029231
     152.9574186706241505      0.0112839
     153.5618999425073810     -0.0056432
     154.1663836506871803      0.0008034
     154.7708697954297463     -0.0015449
     155.3753583766020085     -0.0045170
     155.9798493942039102      0.0017422
     156.5843428483020716      0.0037234
     157.1888387389630282     -0.0024717
     157.7933370661202446     -0.0030631
     158.3978378297736924      0.0028716
     159.0023410299899354     -0.0048193
     159.6068466668355370     -0.0003109
     160.2113547401773985     -0.0172693
     160.8158652501486472     -0.0156943
     161.4203781967492262      0.0136399
     162.0248935799791923      0.0082346
     162.6294113997719535     -0.0116453
     163.2339316563272575     -0.0159822
     163.8384543495119203     -0.0087911
     164.4429794793259418      0.0109281
     165.0475070458358857      0.0109445
     165.6520370491083725     -0.0041702
     166.2565694891433452      0.0039487
     166.8611043658077051      0.0135429
     167.4656416793011431      0.0090069
     168.0701814296236307     -0.0018851
     168.6747236165755055     -0.0130067
     169.2792682404895857     -0.0025480
     169.8838153011661802     -0.0103468
     170.4883647986052608     -0.0110405
     171.0929167329400116      0.0088512
     171.6974711041703756      0.0183248
     172.3020279122298177      0.0007451
     172.9065871571183379     -0.0029267
     173.5111488390356556     -0.0217024
     174.1157129577820228     -0.0074582
     174.7202795135571876      0.0005350
     175.3248485061614019      0.0313212
     175.9294199357944137      0.0115541
     176.5339938023896309      0.0019350
     177.1385701059470250      0.0036225
     177.7431488465332450      0.0191554
     178.3477300242147692     -0.0089128
     178.9523136388585272     -0.0093589
     179.5568996905310541     -0.0015705
     180.1614881792989138      0.0041608
     180.7660791051621061     -0.0023403
     181.3706724681206595      0.0147673
     181.9752682681745455      0.0172970
     182.5798665053903562      0.0112484
     183.1844671797015280     -0.0027286
     183.7890702911080041      0.0003997
     184.3936758398095606      0.0094464
     184.9982838256729849     -0.0051287
     185.6028942486317703     -0.0017365
     186.2075071088856077      0.0033249
     186.8121224063679335      0.0125130
     187.4167401410787477     -0.0025602
     188.0213603130179933     -0.0033447
     188.6259829222523194     -0.0195617
     189.2306079688482612     -0.0097619
     189.8352354526060708      0.0012787
     190.4398653737920881      0.0012463
     191.0444977322731575      0.0123826
     191.6491325281158424     -0.0024686
     192.2537697612535510     -0.0113067
     192.8584094318194673     -0.0023991
     193.4630515397469992     -0.0164428
     194.0676960851026820      0.0061287
     194.6723430678865441     -0.0117253
     195.2769924880985855     -0.0098362
     195.8816443457388345     -0.0044681
     196.4862986408737981     -0.0078307
     197.0909553734369695     -0.0041730
     197.6956145435614474     -0.0072616
     198.3002761511141046      0.0047320
     198.9049401962946320      0.0039136
     199.5096066789699307     -0.0162222
     200.1142755991399440     -0.0242890
     200.7189469568712923     -0.0034448
     201.3236207522970744     -0.0086427
     201.9282969852176279     -0.0122276
     202.5329756557660517      0.0195187
     203.1376567640089092      0.0069266
     203.7423403098131018     -0.0027445
     204.3470262933117283      0.0003255
     204.9517147144382534      0.0099292
     205.5564055733257760      0.0041324
     206.1610988698411973      0.0069597
     206.7657946041176444     -0.0070020
     207.3704927760884971     -0.0040181
     207.9751933858204040     -0.0054815
     208.5798964332467165     -0.0032608
     209.1846019185672390      0.0193687
     209.7893098416487305     -0.0025810
     210.3940202024912765      0.0104826
     210.9987330010948199     -0.0137136
     211.6034482376590802      0.0163106
     212.2081659119843664     -0.0082469
     212.8128860241372422     -0.0026657
     213.4176085742508064     -0.0183107
     214.0223335622585239      0.0005162
     214.6270609881603946      0.0021341
     215.2317908519564469     -0.0006724
     215.8365231536466240     -0.0123748
     216.4412578933640816     -0.0028934
     217.0459950709757209      0.0009207
     217.6507346866811758      0.0030272
     218.2554767402808125      0.0034676
     218.8602212319742932     -0.0068064
     219.4649681615618988     -0.0152545
     220.0697175293099406     -0.0014298
     220.6744693350187276      0.0081850
     221.2792235788213304      0.0070064
     221.8839802607843978      0.0095921
     222.4887393807746889      0.0031314
     223.0935009389254162      0.0089298
     223.6982649351034809      0.0202704
     224.3030313695084885      0.0050946
     224.9078002420739324     -0.0018547
     225.5125715527332204     -0.0070968
     226.1173453016195083     -0.0081528
     226.7221214887327392     -0.0096230
     227.3269001140729983      0.0035344
     227.9316811775736653      0.0089687
     228.5364646793678958     -0.0157469
     229.1412506194556897     -0.0003235
     229.7460389977038631     -0.0013064
     230.3508298143787556     -0.0042847
     230.9556230692806480     -0.0090348
     231.5604187625426391      0.0022118
     232.1652168940981653     -0.0028671
     232.7700174640138471      0.0043409
     233.3748204722896560     -0.0004692
     233.9796259189255636     -0.0090314
     234.5844338039881904      0.0081114
     235.1892441274774797     -0.0081420
     235.7940568893268960      0.0032515
     236.3988720896030031     -0.0054174
     237.0036897284389283      0.0118103
     237.6085098056350091      0.0112950
     238.2133323213242875     -0.0049913
     238.8181572755734408     -0.0035759
     239.4229846683158200      0.0022795
     240.0278144994849185     -0.0099505
     240.6326467692803988     -0.0032012
     241.2374814776356686      0.0074720
     241.8423186245507850      0.0052181
     242.4471582100257478     -0.0003909
     243.0520002341270640     -0.0117592
     243.6568446968547903     -0.0020234
     244.2616915981423631     -0.0083378
     244.8665409381228812      0.0102205
     245.4713927167963163      0.0154863
     246.0762469340961900      0.0055863
     246.6811035900889806      0.0202880
     247.2859626847747734      0.0074570
     247.8908242182200752      0.0015981
     248.4956881903583508      0.0108653
     249.1005546012561354      0.0163237
     249.7054234509134290      0.0170662
     250.3102947393302316      0.0122056
     250.9151684665066000      0.0216977
     251.5200446325756616      0.0083448
     252.1249232374707674      0.0032699
     252.7298042810588470     -0.0025502
     253.3346877636060981     -0.0101400
     253.9395736850460708      0.0018816
     254.5444620453121445     -0.0045365
     255.1493528444708545     -0.0085376
     255.7542460825222292     -0.0079914
     256.3591417595328039     -0.0107481
     256.9640398754360717     -0.0037438
     257.5689404303651600      0.0064959
     258.1738434242534481      0.0034806
     258.7787488571009362      0.0021920
     259.3836567289076811      0.0025001
     259.9885670397401896      0.0082794
     260.5934797896651389     -0.0005297
     261.1983949785492314     -0.0009926
     261.8033126065257079      0.0034634
     262.4082326735945685      0.0112498
     263.0131551797557563      0.0201049
     263.6180801249428214      0.0005910
     264.2230075092887205      0.0058058
     264.8279373327936241      0.0007211
     265.4328695953907982      0.0017992
     266.0378042971469768      0.0084728
     266.6427414381286098      0.0146804
     267.2476810182691906      0.0128908
     267.8526230376352828     -0.0046598
     268.4575674961602658      0.0122733
     269.0625143939773807      0.0076909
     269.6674637310199500      0.0128716
     270.2724155073545944      0.0168645
     270.8773697229146933      0.0000921
     271.4823263778334876      0.0074065
     272.0872854719777365      0.0050130
     272.6922470054806240     -0.0104461
     273.2972109783421502      0.0169868
     273.9021773904956945      0.0251112
     274.5071462420744979      0.0342887
     275.1121175330785604      0.0110760
     275.7170912634411479     -0.0010612
     276.3220674330958104      0.0082541
     276.9270460423088025     -0.0156835
     277.5320270909470537      0.0075754
     278.1370105789438867     -0.0009569
     278.7419965064990492      0.0022387
     279.3469848735459777     -0.0025361
     279.9519756800181085     -0.0067155
     280.5569689261151893      0.0032511
     281.1619646116374156      0.0114360
     281.7669627367845351      0.0046900
     282.3719633014234773     -0.0025798
     282.9769663056872560      0.0015256
     283.5819717495094210      0.0102348
     284.1869796328898587     -0.0092476
     284.7919899559618102     -0.0029941
     285.3970027186586549     -0.0019606
     286.0020179209803928     -0.0054008
     286.6070355629270239      0.0185051
     287.2120556445651687      0.0031362
     287.8170781659613340     -0.0019349
     288.4221031269823357      0.0172420
     289.0271305277614147     -0.0048581
     289.6321603682320074      0.0107729
     290.2371926485271274     -0.0072627
     290.8422273685137611     -0.0135939
     291.4472645283249790     -0.0139935
     292.0523041279608378     -0.0144069
     292.6573461672880967     -0.0093443
     293.2623906465731807     -0.0026184
     293.8674375656162283     -0.0033491
     294.4724869245504237      0.0064227
     295.0775387233093170     -0.0060577
     295.6825929619592443     -0.0109471
     296.2876496405669968     -0.0090624
     296.8927087589993334      0.0007763
     297.4977703174560588     -0.0060196
     298.1028343158038183      0.0077808
     298.7079007541093461      0.0034236
     299.3129696323726989     -0.0016688
     299.9180409505937064     -0.0007305
     300.5231147089056094      0.0017122
     301.1281909071087171     -0.0037239
     301.7332695454692271     -0.0067949
     302.3383506237875054     -0.0051763
     302.9434341421966224     -0.0076122
     303.5485201006965781      0.0013214
     304.1536084992874294      0.0014639
     304.7586993379691762     -0.0048843
     305.3637926166752550      0.0026416
     305.9688883356718634      0.0076116
     306.5739864947593105      0.0122120
     307.1790870940042737      0.0048047
     307.7841901333400756      0.0091804
     308.3892956129664071      0.0173841
     308.9944035328168184     -0.0062260
     309.5995138928246320      0.0050819
     310.2046266931230321      0.0087206
     310.8097419336453981      0.0079652
     311.4148596144584076     -0.0138110
     312.0199797354953262     -0.0203924
     312.6251022968894517     -0.0104063
     313.2302272985741638      0.0004025
     313.8353547405494055     -0.0071802
     314.4404846228817973     -0.0005629
     315.0456169456379030      0.0093397
     315.6507517086845951      0.0093009
     316.2558889120884942     -0.0002919
     316.8610285559825570      0.0096021
     317.4661706402337700     -0.0092078
     318.0713151649087536     -0.0068934
     318.6764621300739577      0.0155115
     319.2816115356628757     -0.0091723
     319.8867633817421279     -0.0113511
     320.4919176682450370     -0.0060336
     321.0970743953713509     -0.0014509
     321.7022335629213785      0.0069144
     322.3073951710282472      0.0027997
     322.9125592196920138      0.0231729
     323.5177257089125646     -0.0014741
     324.1228946386900134      0.0134958
     324.7280660090908100      0.0012005
     325.3332398200484477     -0.0103332
     325.9384160716961105     -0.0027615
     326.5435947639006145      0.0031999
     327.1487758967950299      0.0113413
     327.7539594703794705     -0.0032786
     328.3591454845873727     -0.0049307
     328.9643339395517501     -0.0024611
     329.5695248352060958      0.0091302
     330.1747181715504098     -0.0061626
     330.7799139486513695     -0.0027193
     331.3851121665087476      0.0042386
     331.9903128251227145     -0.0155334
     332.5955159244932702     -0.0006251
     333.2007214647534283     -0.0049907
     333.8059294457702322     -0.0026031
     334.4111398676100748     -0.0051259
     335.0163527302730131      0.0023388
     335.6215680338257243     -0.0112210
     336.2267857782679812     -0.0132665
     336.8320059635335042     -0.0168767
     337.4372285897551933      0.0122182
     338.0424536569331053      0.0169429
     338.6476811650007335     -0.0105312
     339.2529111139579641     -0.0038331
     339.8581435038715881      0.0026074
     340.4633783348744487      0.0169870
     341.0686156067004617      0.0018672
     341.6738553196825023     -0.0022200
     342.2790974736207090     -0.0111758
     342.8843420686483228     -0.0106133
     343.4895891046322163     -0.0060349
     344.0948385817054032      0.0090800
     344.7000904998680539      0.0178243
     345.3053448591200549     -0.0134184
     345.9106016595279698      0.0106446
     346.5158609010252917      0.0078084
     347.1211225836785843      0.0109614
     347.7263867074212840     -0.0272848
     348.3316532723864043     -0.0152333
     348.9369222785075522     -0.0157860
     349.5421937257846139     -0.0017744
     350.1474676143507736      0.0012816
     350.7527439441394677      0.0174665
     351.3580227151506392      0.0086260
     351.9633039273843451     -0.0067086
     352.5685875809070922     -0.0299781
     353.1738736757189372     -0.0088779
     353.7791622118199371     -0.0073130
     354.3844531892765417      0.0060010
     354.9897466080222443      0.0062667
     355.5950424681901154     -0.0130307
     356.2003407695805777     -0.0017500
     356.8056415124597152      0.0059876
     357.4109446966946280     -0.0022880
     358.0162503222850887     -0.0016730
     358.6215583892977747     -0.0089616
     359.2268688977993634     -0.0163670
     359.8321818477896272     -0.0058437
     360.4374972391355527     -0.0021361
     361.0428150719702671     -0.0016945
     361.6481353463603909     -0.0128349
     362.2534580621726832     -0.0062623
     362.8587832196068916     -0.0048423
     363.4641108185298890     -0.0068864
     364.0694408589416184     -0.0139741
     364.6747733409753778     -0.0151350
     365.2801082646309965     -0.0062187
     365.8854456298420246      0.0062036
     366.4907854366749120      0.0074284
     367.0961276851297157     -0.0050551
     367.7014723752064356      0.0158358
     368.3068195069050716      0.0026379
     368.9121690803588081      0.0101121
     369.5175210954344607     -0.0009118
     370.1228755522650999      0.0133941
     370.7282324507177123     -0.0042851
     371.3335917909919317     -0.0076316
     371.9389535729546310     -0.0067190
     372.5443177966724306     -0.0128277
     373.1496844622117806      0.0009076
     373.7550535695062308      0.0020994
     374.3604251186222882     -0.0096456
     374.9657991094933891     -0.0155452
     375.5711755422527176     -0.0112181
     376.1765544168335964     -0.0031433
     376.7819357332361960     -0.0126350
     377.3873194915935301     -0.0079189
     377.9927056918389781     -0.0070866
     378.5980943339726537     -0.0082995
     379.2034854179945569     -0.0065387
     379.8088789439711945      0.0184790
     380.4142749119025666     -0.0005038
     381.0196733217886731     -0.0017166
     381.6250741736961913      0.0022847
     382.2304774675583303      0.0042159
     382.8358832034419379      0.0087649
     383.4412913812801662     -0.0073396
     384.0467020012729336      0.0090675
     384.6521150632869990      0.0247763
     385.2575305673224761      0.0155933
     385.8629485134457582      0.0020795
     386.4683689017234656      0.0134059
     387.0737917320891484     -0.0017869
     387.6792170045426360      0.0148744
     388.2846447191506059     -0.0066007
     388.8900748759131147      0.0040560
     389.4955074748299921     -0.0018426
     390.1009425160344790     -0.0012826
     390.7063799993268276     -0.0215213
     391.3118199249068425     -0.0034144
     391.9172622926412828      0.0062574
     392.5227071027298962      0.0157908
     393.1281543550394986      0.0132458
     393.7336040495701468     -0.0055704
     394.3390561863883477     -0.0112153
     394.9445107655607785     -0.0143895
     395.5499677870873825     -0.0172743
     396.1554272508349186      0.0018659
     396.7608891570032483     -0.0063206
     397.3663535055257512     -0.0093857
     397.9718202964023135      0.0012811
     398.5772895296997262     -0.0067513
     399.1827612054178189      0.0039725
     399.7882353235565915      0.0029494
     400.3937118841161578      0.0074336
     400.9991908871629676      0.0052092
     401.6046723326305710      0.0235611
     402.2101562205854179      0.0098632
     402.8156425510275085     -0.0055649
     403.4211313240235768      0.0026407
     404.0266225394402682      0.0154433
     404.6321161975440077      0.0151692
     405.2376122981350477      0.0027229
     405.8431108412799517      0.0017469
     406.4486118270452835      0.0177975
     407.0541152553644224     -0.0015675
     407.6596211263706095     -0.0120112
     408.2651294399306607     -0.0148192
     408.8706401961777033      0.0030181
     409.4761533951117940     -0.0021652
     410.0816690366661987     -0.0082402
     410.6871871209077085     -0.0067580
     411.2927076478361528     -0.0086313
     411.8982306175847157      0.0032127
     412.5037560299537063     -0.0047890
     413.1092838851428724      0.0125504
     413.7148141830190298      0.0044945
     414.3203469237818695     -0.0113248
     414.9258821072317005     -0.0131297
     415.5314197335682138     -0.0045850
     416.1369598026583390      0.0133488
     416.7425023145685827     -0.0002177
     417.3480472694320724     -0.0095425
     417.9535946671157376     -0.0002879
     418.5591445076860282     -0.0032236
     419.1646967910764374     -0.0090258
     419.7702515174867699      0.0033275
     420.3758086867837278      0.0272217
     420.9813682989674248      0.0155600
     421.5869303541709883     -0.0131668
     422.1924948523277408     -0.0025759
     422.7980617935043597      0.0011343
     423.4036311775676609      0.0031804
     424.0092030047173353     -0.0004075
     424.6147772749534965      0.0031620
     425.2203539881428469      0.0050611
     425.8259331444186273     -0.0002031
     426.4315147437808378      0.0011436
     427.0370987862293646     -0.0039663
     427.6426852717643214      0.0165454
     428.2482742004523288     -0.0076370
     428.8538655722266526     -0.0095721
     429.4594593871539701     -0.0104580
     430.0650556452342244     -0.0013373
     430.6706543465340360      0.0009120
     431.2762554910534618     -0.0075366
     431.8818590786591471     -0.0073282
     432.4874651095510103     -0.0181269
     433.0930735837289944     -0.0021048
     433.6986845010599154     -0.0032469
     434.3042978617434642      0.0164392
     434.9099136656466271      0.0123467
     435.5155319129024178      0.0008964
     436.1211526033777659     -0.0087016
     436.7267757372723622     -0.0015985
     437.3324013144529658     -0.0012354
     437.9380293349863678      0.0092678
     438.5436597989389043      0.0073632
     439.1492927062441822      0.0149987
     439.7549280569685948      0.0011956
     440.3605658510457488     -0.0146589
     440.9662060886087147     -0.0037953
     441.5718487695908721      0.0274589
     442.1774938939923345      0.0240104
     442.7831414619461157      0.0107034
     443.3887914733191451      0.0152509
     443.9944439282446069      0.0166691
     444.6000988266557670      0.0071721
     445.2057561686193594      0.0020504
     445.8114159540687638      0.0077711
     446.4170781831370505      0.0061711
     447.0227428557577696     -0.0066229
     447.6284099719974279     -0.0125402
     448.2340795317894049      0.0026841
     448.8397515352669416      0.0035851
     449.4454259823633606     -0.0003750
     450.0511028730787757      0.0025657
     450.6567822074796368     -0.0001354
     451.2624639855660575     -0.0008873
     451.8681482073379243      0.0146723
     452.4738348727954076      0.0191588
     453.0795239820048437      0.0159179
     453.6852155349664031      0.0104594
     454.2909095316800290     -0.0194270
     454.8966059720791577     -0.0012548
     455.5023048563635371     -0.0056550
     456.1080061843999260     -0.0049747
     456.7137099562550020      0.0109660
     457.3194161719287081      0.0044436
     457.9251248314876079     -0.0033503
     458.5308359348651379     -0.0014265
     459.1365494820612980      0.0063199
     459.7422654732092724     -0.0104950
     460.3479839083090042      0.0034131
     460.9537047872273661      0.0070454
     461.5594281100975422     -0.0110478
     462.1651538769859826     -0.0081270
     462.7708820877597304      0.0000578
     463.3766127424851788     -0.0116600
     463.9823458412955688     -0.0095619
     464.5880813840577730     -0.0012997
     465.1938193707716209     -0.0037278
     465.7995598016370877     -0.0006393
     466.4053026765208187     -0.0193905
     467.0110479954229277      0.0013836
     467.6167957584099213     -0.0129250
     468.2225459655484201     -0.0081149
     468.8282986167718036      0.0070965
