Scan:    641 2MASSJ00294+2424 2015-10-28 +04 03 08.0
         OPTICAL                 Tb    
        km/s-LSR                 XX
     453.6853764126818191      0.0013673
     454.2910706967664396      0.0019356
     454.8967674245366197     -0.0115263
     455.5024665960588663      0.0084349
     456.1081682114663067      0.0078108
     456.7138722706257568      0.0109098
     457.3195787736705142      0.0079631
     457.9252877205339018     -0.0116061
     458.5309991112158627     -0.0075291
     459.1367129458496379      0.0027881
     459.7424292243020432      0.0096233
     460.3481479467062627     -0.0110101
     460.9538691129956760      0.0058762
     461.5595927232368467      0.0022906
     462.1653187773632112     -0.0160022
     462.7710472755745172      0.0046823
     463.3767782176710170      0.0003361
     463.9825116038524584      0.0168259
     464.5882474339190367      0.0158770
     465.1939857080705565     -0.0161254
     465.7997264262404542      0.0130614
     466.4054695884952366      0.0156784
     467.0112151947683401     -0.0118353
     467.6169632451929488     -0.0087412
     468.2227137396358785      0.0043738
     468.8284666782302565     -0.0006703
     469.4342220609096330     -0.0029576
     470.0399798878069646     -0.0019262
     470.6457401587892946     -0.0014538
     471.2515028739895797     -0.0003281
     471.8572680333413700      0.0134096
     472.4630356369112292      0.0109997
     473.0688056846325367      0.0416550
     473.6745781767050403      0.0280731
     474.2803531129290491      0.0185726
     474.8861304934376335      0.0056749
     475.4919103182307936      0.0190759
     476.0976925872420793     -0.0105694
     476.7034773006045043     -0.0085388
     477.3092644583180686     -0.0105102
     477.9150540603163222     -0.0109015
     478.5208461067322787     -0.0041412
     479.1266405974328677     -0.0138620
     479.7324375325511596      0.0023706
     480.3382369120206477      0.0009622
     480.9440387359078954      0.0072118
     481.5498430042129030      0.0098285
     482.1556497170021771      0.0124962
     482.7614588742092110     -0.0081695
     483.3672704759006251     -0.0247213
     483.9730845220762490      0.0059342
     484.5789010126696894     -0.0006188
     485.1847199478805237     -0.0023540
     485.7905413275757383      0.0001208
     486.3963651517552194      0.0189402
     487.0021914205521512      0.0051986
     487.6080201338999700     -0.0010488
     488.2138512917986759      0.0021672
     488.8196848943813961      0.0054195
